Product
Thinkpad X1                                      16
Thinkpad X270                                     5
Thinkpad Yoga                                    10
Tmx349-G2-M-50Fs (I5-7200U/8Gb/256Gb/Fhd/W10)     1
Tp501Ua-Cj131T (I5-7200U/8Gb/1Tb/W10)             1
Travelmate B                                      2
Travelmate B117-M                                 1
Travelmate P238-M                                 1
Travelmate P259-G2                                1
Ux410Ua-Gv097T (I3-7100U/4Gb/256Gb/Fhd/W10)       1
Ux410Ua-Gv350T (I5-8250U/8Gb/256Gb/Fhd/W10)       1
Ux430Uq-Gv209R (I7-7500U/8Gb/256Gb/Geforce        1
Ux510Ux-Cn269T (I7-7500U/8Gb/256Gb                1
V110-15Iap (N3350/4Gb/128Gb/No                    1
V110-15Iap (N3350/4Gb/1Tb/No                      1
V110-15Ikb (I5-7200U/4Gb/128Gb/W10)               1
V110-15Isk (3855U/4Gb/500Gb/W10)                  1
V110-15Isk (I3-6006U/4Gb/128Gb/W10)               1
V110-15Isk (I3-6006U/4Gb/1Tb/No                   1
V110-15Isk (I3-6006U/4Gb/1Tb/Radeon               1
V110-15Isk (I3-6006U/4Gb/500Gb/W10)               1
V110-15Isk (I5-6200U/4Gb/128Gb/W10)               1
V110-15Isk (I5-6200U/4Gb/500Gb/No                 1
V110-15Isk (I5-6200U/4Gb/500Gb/W10)               1
V310-15Ikb (I5-7200U/4Gb/1Tb/Fhd/W10)             1
V310-15Ikb (I5-7200U/4Gb/1Tb/No                   1
V310-15Ikb (I5-7200U/8Gb/1Tb                      1
V310-15Ikb (I7-7500U/4Gb/1Tb/Fhd/W10)             1
V310-15Isk (I3-6006U/4Gb/128Gb/Fhd/No             1
V310-15Isk (I3-6006U/4Gb/1Tb/Fhd/W10)             1
V310-15Isk (I3-6006U/4Gb/500Gb/No                 1
V310-15Isk (I5-6200U/4Gb/1Tb/Fhd/No               1
V310-15Isk (I5-7200U/4Gb/1Tb/Fhd/W10)             1
V310-15Isk (I5-7200U/8Gb/1Tb                      1
V320-17Isk (I3-6006U/4Gb/500Gb/Fhd/No             1
V330-15Ikb (I3-7130U/4Gb/128Gb/Fhd/W10)           1
V330-15Ikb (I5-8250U/4Gb/256Gb/Fhd/W10)           1
V330-15Ikb (I5-8250U/4Gb/500Gb/Fhd/W10)           1
V330-15Ikb (I5-8250U/8Gb/256Gb/Fhd/W10)           1
V330-15Ikb (I7-8550U/8Gb/256Gb/Fhd/W10)           1
V510-15Ikb (I5-7200U/8Gb/256Gb/Fhd/No             1
Vivobook E12                                      1
Vivobook E201Na                                   1
Vivobook E403Na                                   2
Vivobook Flip                                     2
Vivobook L402Na                                   1
Vivobook Max                                      5
Vivobook Pro                                      3
Vivobook S14                                      1
Vivobook S15                                      4
Vivobook X540Ya-Xx519T                            1
Vivobook X541Uv-Dm1217T                           1
Vostro 3559                                       2
Vostro 3568                                      19
Vostro 5370                                       1
Vostro 5468                                       2
Vostro 5471                                       1
Vostro 5568                                       8
X505Bp-Br019T (A9-9420/4Gb/1Tb/Radeon             1
X540Sa-Rbpdn09 (N3710/4Gb/1Tb/W10)                1
X540Ua-Dm186 (I3-6006U/4Gb/1Tb/Fhd/Linux)         1
X541Na (N3350/4Gb/1Tb/Fhd/W10)                    1
X541Na (N3350/4Gb/1Tb/Linux)                      1
X541Na (N4200/4Gb/1Tb/W10)                        1
X541Na-Go020T (N3350/4Gb/1Tb/W10)                 1
X541Na-Go121 (N4200/4Gb/1Tb/Linux)                1
X541Na-Go414T (N3350/8Gb/1Tb/W10)                 1
X541Na-Pd1003Y (N4200/4Gb/500Gb/W10)              1
X541Ua-Dm1897 (I3-6006U/4Gb/256Gb/Fhd/Linux)      1
X541Uv-Dm1439T (I3-7100U/6Gb/256Gb/Geforce        1
X542Uq-Dm117 (I3-7100U/8Gb/1Tb/Geforce            1
X542Uq-Go005 (I5-7200U/8Gb/1Tb/Geforce            1
X550Vx-Xx015D (I5-6300Hq/4Gb/1Tb/Geforce          1
X553Sa-Xx021T (N3050/4Gb/500Gb/W10)               1
X553Sa-Xx031T (N3050/4Gb/500Gb/W10)               3
X555Bp-Xx180T (A9-9420/4Gb/1Tb/Radeon             1
X555Qg-Dm242T (A10-9620P/4Gb/1Tb                  1
X556Uj-Xo044T (I7-6500U/4Gb/500Gb/Geforce         3
X705Uv-Bx074T (I3-6006U/4Gb/1Tb/Geforce           1
X751Nv-Ty001 (N4200/4Gb/1Tb/Geforce               1
X751Nv-Ty001T (N4200/4Gb/1Tb/Geforce              1
X751Sv-Ty001T (N3710/4Gb/1Tb/Geforce              1
Xps 13                                           30
Xps 15                                            9
Yoga 11E                                          1
Yoga 500-14Ibd                                    1
Yoga 500-14Isk                                    3
Yoga 500-15Isk                                    2
Yoga 510-15Ikb                                    1
Yoga 520-14Ikb                                    2
Yoga 700-11Isk                                    1
Yoga 720-13Ikb                                    1
Yoga 720-15Ikb                                    3
Yoga 730                                          1
Yoga 900-13Isk                                    5
Yoga 900S-12Isk                                   1
Yoga 910-13Ikb                                    3
Yoga 920-13Ikb                                    4
Zbook 15                                          4
Zbook 15U                                         3
Zbook 17                                          5
Zbook Studio                                      1
Zenbook 3                                         3
Zenbook Flip                                      6
Zenbook Pro                                       2
Zenbook Ux305Ca-Ubm1                              3
Zenbook Ux310Ua-Fb485T                            1
Zenbook Ux310Ua-Wb71                              1
Zenbook Ux310Uq-Gl026T                            1
Zenbook Ux330Ua-Ah5Q                              1
Zenbook Ux390Ua                                   1
Zenbook Ux410Ua-Gv027T                            1
Zenbook Ux410Ua-Gv183T                            1
Zenbook Ux430Ua                                   2
Zenbook Ux430Un                                   1
Zenbook Ux510Uw-Fi095T                            1
Zenbook Ux510Ux-Cn211T                            1
Zenbook Ux530Uq-Pro                               1
